,bird_id,bird,trait_id,trait
4687,35,Brown Pelican,35,Bill is over. Over is most.
4688,35,Brown Pelican,36,Head is brown. Brown is dusky.
4689,35,Brown Pelican,37,Bill has pouch. Pouch is gular.
4690,35,Brown Pelican,38,Feather is fresh.
4691,35,Brown Pelican,39,Bill has foot.
4692,35,Brown Pelican,40,Bill is long.
4693,35,Brown Pelican,41,Underwing has remex. Remex has shaft. Shaft is white.
4694,35,Brown Pelican,42,Head is yellow. Yellow is pale.
4695,35,Brown Pelican,43,Egg is third.
4696,35,Brown Pelican,44,Body is black.
4697,35,Brown Pelican,45,Bill is gray. Gray is pale.
4698,35,Brown Pelican,46,Crest is white.
4699,35,Brown Pelican,47,Covert has band. Band is whitish.
4700,35,Brown Pelican,48,Neck feather is jul.
4701,35,Brown Pelican,49,Culmen length has mm. Mm has sd. Sd is 0.7.
4702,35,Brown Pelican,50,Molt is within. Within has cycle. Cycle is first.
4703,35,Brown Pelican,51,Bill has pouch. Pouch is extensible.
4704,35,Brown Pelican,52,Bill is red. Red is to. To has orange. Orange is pale.
4705,35,Brown Pelican,53,Lower mandible has pouch. Pouch is for.
4706,35,Brown Pelican,54,Undertail covert is brown. Brown is blackish.
4707,35,Brown Pelican,55,Breast-patch is brown. Brown has breast.
4708,35,Brown Pelican,56,Molt is limited.
4709,35,Brown Pelican,57,Feather is yellow.
4710,35,Brown Pelican,58,Egg is second.
4711,35,Brown Pelican,59,Bill is during. During has courtship.
4712,35,Brown Pelican,60,Bill is grayish.
4713,35,Brown Pelican,61,Crown is before.
4714,35,Brown Pelican,62,Feather has covert.
4715,35,Brown Pelican,63,Upper mandible is bluish.
4716,35,Brown Pelican,64,Nail is at. At has tip.
4717,35,Brown Pelican,65,Undertail covert is brown. Brown has stripe. Stripe is whitish.
4718,35,Brown Pelican,66,Egg has d. D is 31.3.
4719,35,Brown Pelican,67,Covert is marginal.
4720,35,Brown Pelican,68,Tarsus has wing. Wing is long. Long has %. % is 3–6.
4721,35,Brown Pelican,69,Molt of head has appearance. Appearance is 3.
4722,35,Brown Pelican,70,Adult plumage is typical.
4723,35,Brown Pelican,71,Iris is white. White is blue. Blue is pale.
4724,35,Brown Pelican,72,Prebasic molt is third.
4725,35,Brown Pelican,73,Tarsus is long. Long has %. % is 6–9.
4726,35,Brown Pelican,74,Definitive plumage is may.
4727,35,Brown Pelican,75,Lower mandible is blackish.
4728,35,Brown Pelican,76,Secondary covert is most.
4729,35,Brown Pelican,77,Skin is pink. Pink is purplish.
4730,35,Brown Pelican,78,Coloration of the bill is orange.
4731,35,Brown Pelican,79,Belly is black.
4732,35,Brown Pelican,80,Feather has mixture.
4733,35,Brown Pelican,81,Plumage is immature.
4734,35,Brown Pelican,82,Crown is after.
4735,35,Brown Pelican,83,Plumage is adult.
4736,35,Brown Pelican,84,Crest is large.
4737,35,Brown Pelican,85,Head has plumage. Plumage is typical.
4738,35,Brown Pelican,86,Shaft is white.
4739,35,Brown Pelican,87,Tail is gray. Gray has cast. Cast is variable.
4740,35,Brown Pelican,88,Wash on the crown is yellowish.
4741,35,Brown Pelican,89,Breeding plumage is -.
4742,35,Brown Pelican,90,Remex has shaft. Shaft is to. To has feather.
4743,35,Brown Pelican,91,Egg tooth is at. At has d. D is 10–12.
4744,35,Brown Pelican,92,Secondary covert is upperwing.
4745,35,Brown Pelican,93,Underpart is pale.
4746,35,Brown Pelican,94,At has onset.
4747,35,Brown Pelican,95,Feather is basic.
4748,35,Brown Pelican,96,Skin is facial.
4749,35,Brown Pelican,97,Crest feather is deep.
4750,35,Brown Pelican,98,Remex is brown. Brown is grayish.
4751,35,Brown Pelican,99,Scapular has head. Head is brown. Brown has tip. Tip is tan. Tan is light.
4752,35,Brown Pelican,100,Feather has covert. Covert is brown. Brown has stripe. Stripe is whitish.
4753,35,Brown Pelican,101,Covert is upperwing.
4754,35,Brown Pelican,102,Feather has covert. Covert is brown. Brown is blackish.
4755,35,Brown Pelican,103,Culmen has tarsus. Tarsus has wing. Wing is long. Long has %. % is 3–6.
4756,35,Brown Pelican,104,Feather is formative.
4757,35,Brown Pelican,105,Lower mandible has pouch. Pouch is black. Black is greenish.
4758,35,Brown Pelican,106,Underwing has remex. Remex has shaft. Shaft is to. To has feather.
4759,35,Brown Pelican,107,Breast has line.
4760,35,Brown Pelican,108,"Median , primary , secondary , and great covert is blackish."
4761,35,Brown Pelican,109,Bill is gray.
4762,35,Brown Pelican,110,Breeding plumage is non.
4763,35,Brown Pelican,111,Less covert has basis. Basis is dark.
4764,35,Brown Pelican,112,Lower mandible is yellow. Yellow on proximal third is pale.
4765,35,Brown Pelican,113,Skin is around. Around has eye.
4766,35,Brown Pelican,114,Raaa call is low.
4767,35,Brown Pelican,115,Feather is dark.
4768,35,Brown Pelican,116,Plumage is formative.
4769,35,Brown Pelican,117,Skin is dull.
4770,35,Brown Pelican,118,Neck feather is jan.
4771,35,Brown Pelican,119,Shaft is to. To has feather.
4772,35,Brown Pelican,120,Bill is colored.
4773,35,Brown Pelican,121,Lower mandible has pouch. Pouch is at. At has bottom.
4774,35,Brown Pelican,122,Mantle has tinge. Tinge is brownish.
4775,35,Brown Pelican,123,Upper breast is dull.
4776,35,Brown Pelican,124,Crest is short.
4777,35,Brown Pelican,125,Crest is may.
4778,35,Brown Pelican,126,Feather is elongated.
4779,35,Brown Pelican,127,Skin is bare.
4780,35,Brown Pelican,128,Feather is white.
4781,35,Brown Pelican,129,Covert has band. Band is at. At has center.
4782,35,Brown Pelican,130,Feather is covert.
4783,35,Brown Pelican,131,Feather is brown. Brown is dark.
4784,35,Brown Pelican,132,Egg has d. D is 31.0.
4785,35,Brown Pelican,133,Band is whitish.
4786,35,Brown Pelican,134,Flank has streak. Streak is brown. Brown is blackish.
4787,35,Brown Pelican,135,Bill is red. Red is pinkish.
4788,35,Brown Pelican,136,Head is white.
4789,35,Brown Pelican,137,Head has wash. Wash on the crown is yellowish.
4790,35,Brown Pelican,138,Molt is prealternate.
4791,35,Brown Pelican,139,Cavity is behind. Behind has naris. Naris is external.
4792,35,Brown Pelican,140,Crest has undersurface. Undersurface is streaked.
4793,35,Brown Pelican,141,Body is white.
4794,35,Brown Pelican,142,Upperwing is great.
4795,35,Brown Pelican,143,Breast-patch is yellow. Yellow is pale.
4796,35,Brown Pelican,144,Plumage is full.
4797,35,Brown Pelican,145,Head has feather. Feather is formative.
4798,35,Brown Pelican,146,Plumage is second.
4799,35,Brown Pelican,147,Juvenile feather is basic.
4800,35,Brown Pelican,148,Back is middle.
4801,35,Brown Pelican,149,Crown is brown.
4802,35,Brown Pelican,150,Tail is gray. Gray is dark.
4803,35,Brown Pelican,151,Plumage is basic.
4804,35,Brown Pelican,152,Bill is red. Red is at. At has tip.
4805,35,Brown Pelican,153,Breast is blackish.
4806,35,Brown Pelican,154,Feather is feb.
4807,35,Brown Pelican,155,Wing is long. Long has %. % is 3–6.
4808,35,Brown Pelican,156,At has center.
4809,35,Brown Pelican,157,Feather is before.
4810,35,Brown Pelican,158,Beak is long.
4811,35,Brown Pelican,159,Crest is occipital.
4812,35,Brown Pelican,160,Nail is yellow. Yellow is buff.
4813,35,Brown Pelican,161,Lower mandible has pouch. Pouch is gular.
4814,35,Brown Pelican,162,Bill is white.
4815,35,Brown Pelican,163,Molt of head has appearance. Appearance is per. Per has cycle. Cycle is annual.
4816,35,Brown Pelican,164,Band is at. At has center.
4817,35,Brown Pelican,165,Covert is gray. Gray is brownish.
4818,35,Brown Pelican,166,Feather is colored.
4819,35,Brown Pelican,167,Mandible is low.
4820,35,Brown Pelican,168,Head is yellow.
4821,35,Brown Pelican,169,Juvenile rectrix is worn.
4822,35,Brown Pelican,170,Feather has covert. Covert is brown. Brown has stripe.
4823,35,Brown Pelican,171,Male's head feather is rigid.
4824,35,Brown Pelican,172,Head is creamy.
4825,35,Brown Pelican,173,Prebasic molt is incomplete. Incomplete is to. To is complete.
4826,35,Brown Pelican,174,Uppertail covert is at. At has center.
4827,35,Brown Pelican,175,Crown is yellowish.
4828,35,Brown Pelican,176,Bill is gray. Gray has ash.
4829,35,Brown Pelican,177,Molt of head has appearance. Appearance is distinct.
4830,35,Brown Pelican,178,Head has plumage.
4831,35,Brown Pelican,179,Covert is short.
4832,35,Brown Pelican,180,Head is against. Against has gland. Gland is uropygial.
4833,35,Brown Pelican,181,Belly is white.
4834,35,Brown Pelican,182,Molt is preformative.
4835,35,Brown Pelican,183,Culmen is long. Long has %. % is 9–12.
4836,35,Brown Pelican,184,Plumage of the male is similar. Similar is to. To is adult.
4837,35,Brown Pelican,185,Upperpart feather is elongated.
4838,35,Brown Pelican,186,Shaft stripe is whitish.
4839,35,Brown Pelican,187,Shaft line is faint.
4840,35,Brown Pelican,188,Head has feather. Feather is brown. Brown is dark.
4841,35,Brown Pelican,189,Covert is underwing.
4842,35,Brown Pelican,190,Rectrix is gray. Gray is silvery.
4843,35,Brown Pelican,191,Egg has d. D has sd. Sd is 0.6.
4844,35,Brown Pelican,192,Upper mandible has pearl.
4845,35,Brown Pelican,193,Belly has spot. Spot is dark.
4846,35,Brown Pelican,194,Covert is gray.
4847,35,Brown Pelican,195,Breast is dark.
4848,35,Brown Pelican,196,Culmen has tarsus. Tarsus is long. Long has %. % is 6–9.
4849,35,Brown Pelican,197,Iris is white. White is to.
4850,35,Brown Pelican,198,Juvenile plumage has down.
4851,35,Brown Pelican,199,Covert is dull.
4852,35,Brown Pelican,200,Culmen length has mm. Mm is 21.
4853,35,Brown Pelican,201,Plumage is nonwhite.
4854,35,Brown Pelican,202,Belly has brown. Brown is dark.
4855,35,Brown Pelican,203,Feather is brown.
4856,35,Brown Pelican,204,Molt is during. During has yr. Yr is first.
4857,35,Brown Pelican,205,Undertail covert is brown. Brown has stripe.
4858,35,Brown Pelican,206,Head is tinged. Tinged is yellow.
4859,35,Brown Pelican,207,Tarsus length has mm. Mm is 20–22.
4860,35,Brown Pelican,208,Feather on the neck is pale.
4861,35,Brown Pelican,209,Uppertail covert is white. White is silvery.
4862,35,Brown Pelican,210,Iris is brown. Brown is dark.
4863,35,Brown Pelican,211,Covert is brownish.
4864,35,Brown Pelican,212,Feather is long.
4865,35,Brown Pelican,213,Culmen length is mean.
4866,35,Brown Pelican,214,Belly has upperpart. Upperpart is brown. Brown is gray.
4867,35,Brown Pelican,215,Scapular is at. At has d. D is 30–32.
4868,35,Brown Pelican,216,Remex has shaft. Shaft is white.
4869,35,Brown Pelican,217,Rectrix is grayish.
4870,36,Brown Thrasher,0,Iris is gray.
4871,36,Brown Thrasher,1,Outer rectrix is brown. Brown is long. Long has tail.
4872,36,Brown Thrasher,2,Covert is dusky.
4873,36,Brown Thrasher,3,Outer rectrix is fresh.
4874,36,Brown Thrasher,4,Undertail covert is without. Without has streak.
4875,36,Brown Thrasher,5,Covert is great.
4876,36,Brown Thrasher,6,Primary covert is brown. Brown is without. Without has tip. Tip is pale.
4877,36,Brown Thrasher,7,Outer rectrix is brown. Brown is to. To has russet.
4878,36,Brown Thrasher,8,Covert is rufous. Rufous has bar. Bar is subterminal.
4879,36,Brown Thrasher,9,Undertail covert is due. Due is to.
4880,36,Brown Thrasher,10,Underpart is white.
4881,36,Brown Thrasher,11,Bill is -. - is de.
4882,36,Brown Thrasher,12,Bill is long.
4883,36,Brown Thrasher,13,Wing-bar is 2.
4884,36,Brown Thrasher,14,Call is common.
4885,36,Brown Thrasher,15,Plumage is fresh.
4886,36,Brown Thrasher,16,G body mass is up. Up is to.
4887,36,Brown Thrasher,17,Skin has pink. Pink is dark.
4888,36,Brown Thrasher,18,Wing feather is uniform.
4889,36,Brown Thrasher,19,Remex is olive.
4890,36,Brown Thrasher,20,Underpart is whitish.
4891,36,Brown Thrasher,21,Brood patch is edematous.
4892,36,Brown Thrasher,22,Inner great covert is 3–9.
4893,36,Brown Thrasher,23,Upper mandible is dusky.
4894,36,Brown Thrasher,24,Tail is long.
4895,36,Brown Thrasher,25,Undertail covert is due. Due has density.
4896,36,Brown Thrasher,26,Skin has pink. Pink is yellowish.
4897,36,Brown Thrasher,27,Outer rectrix is brown. Brown is light.
4898,36,Brown Thrasher,28,Inner great covert is fresh.
4899,36,Brown Thrasher,29,Wing chord is flattened.
4900,36,Brown Thrasher,30,Remex is light.
4901,36,Brown Thrasher,31,Underpart is pale.
4902,36,Brown Thrasher,32,Tail is rufous.
4903,36,Brown Thrasher,33,Primary covert has tip. Tip is buff.
4904,36,Brown Thrasher,34,Head is gray.
4905,36,Brown Thrasher,35,Undertail covert is whitish. Whitish has center. Center is dusky.
4906,36,Brown Thrasher,36,Eye is yellowish.
4907,36,Brown Thrasher,37,Plumage is formative.
4908,36,Brown Thrasher,38,Wing-bar is whitish.
4909,36,Brown Thrasher,39,Outer rectrix has buff.
4910,36,Brown Thrasher,40,Outer rectrix is brown. Brown has cinnamon.
4911,36,Brown Thrasher,41,Female flattened wing has sd. Sd is 103.2.
4912,36,Brown Thrasher,42,Bill has length. Length is medium.
4913,36,Brown Thrasher,43,Undertail covert is buffy.
4914,36,Brown Thrasher,44,Definitive plumage is at. At has plumage. Plumage is basic.
4915,36,Brown Thrasher,45,Feather is abdominal.
4916,36,Brown Thrasher,46,Primary covert is brown. Brown is rufous.
4917,36,Brown Thrasher,47,Plumage is second.
4918,36,Brown Thrasher,48,Definitive basic plumage is fresh.
4919,36,Brown Thrasher,49,Primary covert is dull.
4920,36,Brown Thrasher,50,Kleak call is unique.
4921,36,Brown Thrasher,51,Plumage is basic.
4922,36,Brown Thrasher,52,Female flattened wing has sd. Sd is 1.78.
4923,36,Brown Thrasher,53,Lower mandible is pink.
4924,36,Brown Thrasher,54,Supercilium is pale.
4925,36,Brown Thrasher,55,Undertail covert is due. Due has density. Density is low.
4926,36,Brown Thrasher,56,"Juvenile, 1–7 outer upperwing great covert is worn."
4927,36,Brown Thrasher,57,Underpart of long-billed has spotting. Spotting is black.
4928,36,Brown Thrasher,58,Bill is straightish.
4929,36,Brown Thrasher,59,Upper mandible is brown. Brown is dusky.
4930,36,Brown Thrasher,60,Call has teeola. Teeola is whistled.
4931,36,Brown Thrasher,61,Lower mandible is pink. Pink is pale.
4932,36,Brown Thrasher,62,Mandible is low.
4933,36,Brown Thrasher,63,Covert is pinkish. Pinkish is pale.
4934,36,Brown Thrasher,64,Barb density is low.
4935,36,Brown Thrasher,65,Plumage is overall.
4936,36,Brown Thrasher,66,G body mass is 89.
4937,36,Brown Thrasher,67,Wing-bar is distinct.
4938,36,Brown Thrasher,68,Underpart is white. White is dull.
4939,36,Brown Thrasher,69,Plumage is later.
4940,36,Brown Thrasher,70,Inner great covert is formative.
4941,36,Brown Thrasher,71,Definitive plumage is at. At has plumage. Plumage is second.
4942,36,Brown Thrasher,72,Covert is underwing.
4943,36,Brown Thrasher,73,Wing has bar.
4944,36,Brown Thrasher,74,Eye is amber.
4945,36,Brown Thrasher,75,Bill is curved.
4946,36,Brown Thrasher,76,Underpart of long-billed is whitish.
4947,36,Brown Thrasher,77,Primary covert is brown. Brown is dark.
4948,36,Brown Thrasher,78,Gape flange is whitish.
4949,36,Brown Thrasher,79,Underpart is buff.
4950,36,Brown Thrasher,80,Bill is black.
4951,36,Brown Thrasher,81,Plumage is soft.
4952,36,Brown Thrasher,82,Wing has bar. Bar is whitish.
4953,36,Brown Thrasher,83,Eye is yellow.
4954,36,Brown Thrasher,84,Bill is pale. Pale is at. At has base.
4955,36,Brown Thrasher,85,Head is dark.
4956,36,Brown Thrasher,86,Covert is rufous. Rufous has bar. Bar is dusky.
4957,36,Brown Thrasher,87,Undertail covert is whitish. Whitish has center. Center is distinct.
4958,36,Brown Thrasher,88,Primary covert is fresh.
4959,37,Cactus Wren,0,Bill is 1–801.
4960,37,Cactus Wren,1,Body feather is short.
4961,37,Cactus Wren,2,Primary covert is black. Black is brownish.
4962,37,Cactus Wren,3,Underpart has spotting. Spotting is sparse.
4963,37,Cactus Wren,4,Song has cha. Cha is low.
4964,37,Cactus Wren,5,Primary and secondary bristle is long. Long has mm. Mm is 0.5.
4965,37,Cactus Wren,6,Throat is unmarked.
4966,37,Cactus Wren,7,Covert is great.
4967,37,Cactus Wren,8,Band is subterminal.
4968,37,Cactus Wren,9,Tract is crural.
4969,37,Cactus Wren,10,Back is grayish.
4970,37,Cactus Wren,11,Covert has tuft. Tuft is evident.
4971,37,Cactus Wren,12,Feather tract is uniform.
4972,37,Cactus Wren,13,Plumage is worn.
4973,37,Cactus Wren,14,Tip on the chest is will.
4974,37,Cactus Wren,15,Primary covert has spot. Spot on both web is white.
4975,37,Cactus Wren,16,Primary covert has center. Center is scalloped.
4976,37,Cactus Wren,17,Tract is visible.
4977,37,Cactus Wren,18,Breast is spotted.
4978,37,Cactus Wren,19,Lower breast has spot. Spot is small.
4979,37,Cactus Wren,20,Back is brown.
4980,37,Cactus Wren,21,Tract has branch. Branch is axillary.
4981,37,Cactus Wren,22,Bill has marking. Marking on back is buffi. Buffi has spotting. Spotting is sparse.
4982,37,Cactus Wren,23,Tail is short.
4983,37,Cactus Wren,24,Lower breast has spot. Spot is black.
4984,37,Cactus Wren,25,Bill is decurved.
4985,37,Cactus Wren,26,Tract is ventral.
4986,37,Cactus Wren,27,Band is white. White is extra.
4987,37,Cactus Wren,28,Head is brown.
4988,37,Cactus Wren,29,Outermost feather is black. Black is brownish.
4989,37,Cactus Wren,30,Tract is entire.
4990,37,Cactus Wren,31,Supercilium is distinct.
4991,37,Cactus Wren,32,Bill is long.
4992,37,Cactus Wren,33,Iris is pale.
4993,37,Cactus Wren,34,Crown is rufescent.
4994,37,Cactus Wren,35,Rectrix is middle.
4995,37,Cactus Wren,36,Song has cha. Cha is raspy.
4996,37,Cactus Wren,37,Band and sometimes an extra white band on inner web is broken.
4997,37,Cactus Wren,38,Crown is to. To is reddish. Reddish is dull.
4998,37,Cactus Wren,39,Feather of low nape has streak. Streak is white.
4999,37,Cactus Wren,40,Juvenile rectrix has difference.
5000,37,Cactus Wren,41,Tract is femoral.
5001,37,Cactus Wren,42,Plumage is fresh.
5002,37,Cactus Wren,43,Song has cha. Cha is reminiscent.
5003,37,Cactus Wren,44,Wing is barred.
5004,37,Cactus Wren,45,Banding on r2 is consistent. Consistent has sandiegensis.
5005,37,Cactus Wren,46,Tek call is may.
5006,37,Cactus Wren,47,Crown has speck. Speck on skin is indistinct.
5007,37,Cactus Wren,48,Egg tooth is <. < is long. Long has mm. Mm is 0.5.
5008,37,Cactus Wren,49,Underpart is black.
5009,37,Cactus Wren,50,Body is horizontal.
5010,37,Cactus Wren,51,Tail is unremarkable.
5011,37,Cactus Wren,52,Tip on the chest is away.
5012,37,Cactus Wren,53,Rectrix is unmarked.
5013,37,Cactus Wren,54,Crown is above. Above has eye.
5014,37,Cactus Wren,55,Belly is low.
5015,37,Cactus Wren,56,Throat is whitish.
5016,37,Cactus Wren,57,Chest spot is light.
5017,37,Cactus Wren,58,Median and great covert has marking.
5018,37,Cactus Wren,59,Bill is above.
5019,37,Cactus Wren,60,Primary covert is broad.
5020,37,Cactus Wren,61,Wing covert is other.
5021,37,Cactus Wren,62,Bill is dark. Dark has edge. Edge is yellow.
5022,37,Cactus Wren,63,Tract is humeral.
5023,37,Cactus Wren,64,Tract is bare.
5024,37,Cactus Wren,65,Tail is long.
5025,37,Cactus Wren,66,Tail feather is spotted.
5026,37,Cactus Wren,67,Band is brownish.
5027,37,Cactus Wren,68,Female's song is weak.
5028,37,Cactus Wren,69,Band on inner and outer web is several.
5029,37,Cactus Wren,70,Underpart is distinct.
5030,37,Cactus Wren,71,Remex has tawny.
5031,37,Cactus Wren,72,Band and sometimes an extra white band on inner web is broad.
5032,37,Cactus Wren,73,Eyestripe is white.
5033,37,Cactus Wren,74,Wing has black.
5034,37,Cactus Wren,75,Wing is short.
5035,37,Cactus Wren,76,Lower breast has spot. Spot is oblong.
5036,37,Cactus Wren,77,Capital tract is entire.
5037,37,Cactus Wren,78,Plumage is formative.
5038,37,Cactus Wren,79,Chest patch has patch. Patch of white is substantial.
5039,37,Cactus Wren,80,Crown is dark.
5040,37,Cactus Wren,81,Primary covert has center. Center is dark.
5041,37,Cactus Wren,82,Band on inner and outer web is white.
5042,37,Cactus Wren,83,Bill has marking. Marking on back is buffi. Buffi has underpart.
5043,37,Cactus Wren,84,Bill has supercilium. Supercilium is bold.
5044,37,Cactus Wren,85,Bill has contrast.
5045,37,Cactus Wren,86,Nostril is light.
5046,37,Cactus Wren,87,Bill has marking. Marking on back has contrast.
5047,37,Cactus Wren,88,Upper breast is white.
5048,37,Cactus Wren,89,Covert is present.
5049,37,Cactus Wren,90,Plumage is second.
5050,37,Cactus Wren,91,Upperwing covert is like. Like has feather.
5051,37,Cactus Wren,92,Supercilium is bold.
5052,37,Cactus Wren,93,Plumage is basic.
5053,37,Cactus Wren,94,Eye-slit has mm. Mm is about.
5054,37,Cactus Wren,95,Bristle on caudal tract is small.
5055,37,Cactus Wren,96,Definitive plumage has appearance. Appearance is similar.
5056,37,Cactus Wren,97,Body feather is along. Along has web.
5057,37,Cactus Wren,98,Supercilium is ragged.
5058,37,Cactus Wren,99,Chest spot is small.
5059,37,Cactus Wren,100,Feather tip is white.
5060,37,Cactus Wren,101,Chest is spotted.
5061,37,Cactus Wren,102,Outermost feather has edge.
5062,37,Cactus Wren,103,Chest patch is black.
5063,37,Cactus Wren,104,Juvenile rectrix is faded.
5064,37,Cactus Wren,105,Band and sometimes an extra white band on inner web is subterminal.
5065,37,Cactus Wren,106,Tract is spinal.
5066,37,Cactus Wren,107,Feather of low nape has streak.
5067,37,Cactus Wren,108,Supercilium is white.
5068,37,Cactus Wren,109,Tail is be.
5069,37,Cactus Wren,110,Back streak is be.
5070,37,Cactus Wren,111,Crown is brown. Brown is warm.
5071,37,Cactus Wren,112,Plumage is juvenal.
5072,37,Cactus Wren,113,Mandible is low.
5073,37,Cactus Wren,114,Tip on the chest is pale.
5074,37,Cactus Wren,115,Upperwing covert is marginal.
5075,37,Cactus Wren,116,Tooth on end is colored. Colored is light.
5076,37,Cactus Wren,117,Primary covert is most.
5077,37,Cactus Wren,118,Crown is dull.
5078,37,Cactus Wren,119,Sternum development is behind. Behind has growth.
5079,37,Cactus Wren,120,Crown is rusty.
5080,37,Cactus Wren,121,Bill is deep.
5081,37,Cactus Wren,122,Chest patch is prominent.
5082,37,Cactus Wren,123,Bill is curved.
5083,37,Cactus Wren,124,Tail is banded. Banded is white.
5084,37,Cactus Wren,125,Crown has speck. Speck on skin is small.
5085,37,Cactus Wren,126,Bill has marking.
5086,37,Cactus Wren,127,Bill has supercilium. Supercilium is white.
5087,37,Cactus Wren,128,Belly is rear.
5088,37,Cactus Wren,129,Throat is white. White is dark.
5089,37,Cactus Wren,130,Bill has supercilium.
5090,37,Cactus Wren,131,Belly is spotted.
5091,37,Cactus Wren,132,Median and great covert is white.
5092,37,Cactus Wren,133,Tract is caudal.
5093,37,Cactus Wren,134,Song has cha.
5094,37,Cactus Wren,135,Supercilium is broad.
5095,37,Cactus Wren,136,Back streak is away.
5096,37,Cactus Wren,137,Crown is bare.
5097,37,Cactus Wren,138,Feather of low nape has streak. Streak is narrow.
5098,37,Cactus Wren,139,Back is typical.
5099,37,Cactus Wren,140,Median and great covert has marking. Marking is black. Black is brownish.
5100,37,Cactus Wren,141,Tract has spinal.
5101,37,Cactus Wren,142,Eye-slit has mm. Mm is 1.5.
5102,38,California Gull,0,Mantle is gray. Gray has amount.
5103,38,California Gull,1,Tarsus has cm. Cm is 7.5.
5104,38,California Gull,2,Chest-band is buffy.
5105,38,California Gull,3,Ii plumage is basic.
5106,38,California Gull,4,Definitive alternate plumage is similar. Similar is to. To has plumage.
5107,38,California Gull,5,Band is white.
5108,38,California Gull,6,Mantle feather is brown. Brown has edge. Edge is whitish.
5109,38,California Gull,7,Mantle is bluish.
5110,38,California Gull,8,Rectrix has margin. Margin of white is at. At has tip. Tip is very.
5111,38,California Gull,9,Throat has mark. Mark is dusky.
5112,38,California Gull,10,Band is subterminal.
5113,38,California Gull,11,Call has bugle.
5114,38,California Gull,12,Body feather is most.
5115,38,California Gull,13,Eye color is variable.
5116,38,California Gull,14,Back is pale.
5117,38,California Gull,15,Wing covert is gray. Gray is blue.
5118,38,California Gull,16,I plumage is basic.
5119,38,California Gull,17,Throat is white. White has amount. Amount of mottling is variable.
5120,38,California Gull,18,Wing chord is amongst. Amongst has measurement. Measurement is normal.
5121,38,California Gull,19,Eye is pale.
5122,38,California Gull,20,Head profile is angular.
5123,38,California Gull,21,Band is may.
5124,38,California Gull,22,Margin of white is narrow.
5125,38,California Gull,23,Wing covert is gray. Gray has feather. Feather is dark.
5126,38,California Gull,24,Bill is long.
5127,38,California Gull,25,Plumage is be.
5128,38,California Gull,26,Age is over. Over has year. Year of life is two.
5129,38,California Gull,27,Marking on 9th and 10th primary has age.
5130,38,California Gull,28,Alula is blackish.
5131,38,California Gull,29,Band is wide.
5132,38,California Gull,30,Bill is yellow.
5133,38,California Gull,31,Wing covert has feather. Feather is occasional.
5134,38,California Gull,32,Eye ring is reddish.
5135,38,California Gull,33,Eye is dark.
5136,38,California Gull,34,Wing chord has cm. Cm is eight. Eight is to.
5137,38,California Gull,35,Wing is forward. Forward has carpal.
5138,38,California Gull,36,Mirror is distinct.
5139,38,California Gull,37,Plumage is subadult.
5140,38,California Gull,38,Mirror is small.
5141,38,California Gull,39,Mantle is pale.
5142,38,California Gull,40,Mirror is can.
5143,38,California Gull,41,Band is absent.
5144,38,California Gull,42,Call is typical.
5145,38,California Gull,43,Bill is short.
5146,38,California Gull,44,Mantle is gray. Gray is pale.
5147,38,California Gull,45,Wing chord has cm. Cm is 38.
5148,38,California Gull,46,Alternate ii plumage is similar. Similar is to. To has plumage. Plumage is basic.
5149,38,California Gull,47,Plumage is other.
5150,38,California Gull,48,Wing covert has feather.
5151,38,California Gull,49,Wing chord has cm.
5152,38,California Gull,50,Bill is small.
5153,38,California Gull,51,Rectrix is white.
5154,38,California Gull,52,Bill of breed adult has spot.
5155,38,California Gull,53,Head is streaked.
5156,38,California Gull,54,Mantle is dark.
5157,38,California Gull,55,Alternate ii plumage is similar. Similar is to. To has plumage.
5158,38,California Gull,56,Mantle is gray. Gray is blue.
5159,38,California Gull,57,Wing chord has cm. Cm is eight.
5160,38,California Gull,58,Mantle is gray.
5161,38,California Gull,59,Throat is brown. Brown is gray.
5162,38,California Gull,60,Band on the end is dark.
5163,38,California Gull,61,Bill has marking. Marking is black. Black is both.
5164,38,California Gull,62,Throat has spot. Spot is few.
5165,38,California Gull,63,Tarsus has cm. Cm is eight.
5166,38,California Gull,64,Mirror is white.
5167,38,California Gull,65,Throat is white. White is mottled. Mottled has gray.
5168,38,California Gull,66,Belly has bill.
5169,38,California Gull,67,Mantle has gray. Gray has spot.
5170,38,California Gull,68,Margin of white is at. At has tip. Tip is very.
5171,38,California Gull,69,Feather is dark.
5172,38,California Gull,70,Tail-covert is be.
5173,38,California Gull,71,Feather of head has edging. Edging is white.
5174,38,California Gull,72,Body feather is other.
5175,38,California Gull,73,Bill is slim.
5176,38,California Gull,74,Eye-ring is brilliant.
5177,38,California Gull,75,Band is terminal.
5178,38,California Gull,76,Band on both upper and lower mandible is wide.
5179,38,California Gull,77,Bill is pinkish.
5180,38,California Gull,78,Breast is low.
5181,38,California Gull,79,Feather is white.
5182,38,California Gull,80,Bill is white. White is creamy.
5183,38,California Gull,81,Upper and lower mandible is both.
5184,38,California Gull,82,Mantle is gray. Gray is dark.
5185,38,California Gull,83,Head is white.
5186,38,California Gull,84,Plumage is to. To has gray. Gray is crisp.
5187,38,California Gull,85,Tail is white.
5188,38,California Gull,86,Ring of adult is red.
5189,38,California Gull,87,Wing-chord is until. Until has age. Age is fledging.
